Date,Close,High,Low,Open,Volume
2010-08-30,2652.66,2656.35,2620.19,2622.27,110400
2010-08-31,2638.8,2647.25,2626.79,2644.79,110800
2010-09-01,2622.88,2662.88,2604.49,2641.05,127200
2010-09-02,2655.78,2659.98,2636.42,2646.89,124000
2010-09-03,2655.39,2660.54,2631.85,2658.13,129400
2010-09-06,2696.25,2698.6,2664.24,2667.2,144200
2010-09-07,2698.36,2704.93,2679.02,2698.22,112200
2010-09-08,2695.29,2695.84,2674.32,2687.71,113600
2010-09-09,2656.35,2698.64,2651.6,2698.64,133000
2010-09-10,2663.21,2667.84,2628.83,2657.24,113000
2010-09-13,2688.32,2696.67,2660.61,2665.66,118000
2010-09-14,2688.52,2703.78,2678.97,2694.07,120800
2010-09-15,2652.5,2688.49,2645.86,2688.39,122000
2010-09-16,2602.47,2653.27,2583.34,2646.92,119000
2010-09-17,2598.69,2615.08,2592.53,2607.55,83200
2010-09-20,2588.71,2607.35,2573.63,2601.48,79400
2010-09-21,2591.55,2601.1,2580.18,2593.76,58200
2010-09-27,2627.97,2629.04,2597.14,2600.54,76800
2010-09-28,2611.35,2625.33,2607.02,2625.33,93200
2010-09-29,2610.68,2634.12,2603.93,2608.92,88600
2010-09-30,2655.66,2656.0,2597.6,2599.72,89600
2010-10-08,2738.74,2747.8,2677.99,2681.25,135800
2010-10-11,2806.94,2823.6,2755.03,2755.03,207600
2010-10-12,2841.41,2843.43,2782.34,2795.76,167400
2010-10-13,2861.36,2862.03,2826.22,2842.14,185200
2010-10-14,2879.64,2919.41,2864.52,2881.55,229400
2010-10-15,2971.16,2971.16,2858.22,2863.74,236600
2010-10-18,2955.23,3026.1,2944.72,2985.46,263400
2010-10-19,3001.85,3002.37,2931.91,2949.63,170600
2010-10-20,3003.95,3041.15,2942.5,2947.51,207800
2010-10-21,2983.53,3018.24,2958.55,3009.23,161400
2010-10-22,2975.04,2997.62,2954.62,2976.75,147000
2010-10-25,3051.42,3051.54,2959.3,2979.71,192200
2010-10-26,3041.54,3073.38,3017.82,3065.84,198800
2010-10-27,2997.05,3056.4,2988.87,3031.65,176200
2010-10-28,2992.58,3007.01,2969.3,2989.29,143600
2010-10-29,2978.83,2996.77,2955.48,2993.3,147200
2010-11-01,3054.02,3054.05,2986.89,2986.89,186200
2010-11-02,3045.43,3089.57,3029.32,3061.63,225000
2010-11-03,3030.99,3069.07,3017.1,3044.02,189800
2010-11-04,3086.94,3087.42,3035.37,3035.37,176800
2010-11-05,3129.5,3142.59,3105.92,3129.87,212000
2010-11-08,3159.51,3160.7,3124.09,3140.4,205400
2010-11-09,3135.0,3159.02,3110.34,3159.02,192400
2010-11-10,3115.36,3124.26,3093.88,3120.44,185000
2010-11-11,3147.74,3186.72,3102.77,3108.51,210200
2010-11-12,2985.44,3150.15,2975.16,3121.92,233000
2010-11-15,3014.41,3016.13,2939.68,2984.87,153200
2010-11-16,2894.54,3007.64,2885.75,3007.64,171000
2010-11-17,2838.86,2891.05,2824.12,2852.48,123800
2010-11-18,2865.45,2873.7,2827.18,2855.6,102200
2010-11-19,2888.57,2888.75,2806.64,2879.66,123800
2010-11-22,2884.37,2904.97,2852.77,2861.61,127200
2010-11-23,2828.28,2872.17,2791.58,2872.17,116400
2010-11-24,2859.94,2861.49,2794.86,2794.86,116200
2010-11-25,2898.26,2901.68,2856.96,2875.86,131600
2010-11-26,2871.7,2894.42,2851.96,2890.29,110800
2010-11-29,2866.36,2878.83,2841.79,2861.15,102400
2010-11-30,2820.18,2881.16,2758.92,2863.41,139400
2010-12-01,2823.45,2834.2,2795.81,2810.54,81200
2010-12-02,2843.61,2870.81,2841.47,2860.46,104200
2010-12-03,2842.43,2853.4,2822.74,2846.73,83600
2010-12-06,2857.18,2871.41,2831.7,2850.38,89800
2010-12-07,2875.86,2884.53,2809.11,2843.77,86800
2010-12-08,2848.55,2880.56,2843.94,2868.73,86800
2010-12-09,2810.95,2854.7,2808.51,2837.61,94600
2010-12-10,2841.04,2850.42,2792.52,2798.74,80400
2010-12-13,2922.95,2923.77,2847.66,2850.32,128800
2010-12-14,2927.08,2933.41,2912.42,2928.3,121000
2010-12-15,2911.41,2939.05,2905.65,2927.26,109400
2010-12-16,2898.14,2921.27,2891.86,2908.86,87600
2010-12-17,2893.74,2898.81,2881.0,2896.77,73600
2010-12-21,2904.11,2908.17,2846.63,2857.59,106800
2010-12-22,2877.9,2917.2,2867.05,2910.73,98400
2010-12-23,2855.22,2893.71,2849.84,2874.2,89000
2010-12-24,2835.16,2853.49,2813.5,2841.34,81200
2010-12-27,2781.4,2876.81,2774.54,2842.81,97800
2010-12-28,2732.99,2775.15,2730.41,2768.03,84400
2010-12-29,2751.53,2753.02,2721.48,2735.48,64000
2010-12-30,2759.57,2768.13,2724.54,2751.97,73200
2010-12-31,2808.08,2808.93,2758.13,2759.16,83400
2011-01-04,2852.65,2855.4,2810.11,2825.33,110000
2011-01-05,2839.22,2850.49,2824.3,2833.12,104400
2011-01-06,2824.2,2853.88,2816.95,2838.44,84800
2011-01-07,2838.8,2868.0,2807.87,2820.67,113200
2011-01-10,2791.81,2847.36,2786.86,2832.62,90800
2011-01-11,2804.05,2810.76,2770.34,2783.48,80600
2011-01-12,2821.3,2828.47,2788.13,2811.78,79200
2011-01-13,2827.71,2837.53,2810.87,2830.53,74800
2011-01-14,2791.34,2817.05,2780.44,2817.05,76800
2011-01-17,2706.66,2780.94,2698.78,2772.45,92600
2011-01-18,2708.98,2715.41,2683.37,2696.15,60400
2011-01-19,2758.1,2759.6,2700.81,2707.82,78400
2011-01-20,2677.65,2752.8,2676.13,2752.8,86000
2011-01-21,2715.29,2746.18,2667.29,2668.68,95600
2011-01-24,2695.72,2736.11,2690.65,2716.52,88000
2011-01-25,2677.43,2701.04,2661.45,2691.69,69400
2011-01-26,2708.81,2710.74,2676.77,2677.17,60800
2011-01-27,2749.15,2753.0,2677.21,2690.82,105600
2011-01-28,2752.75,2759.44,2733.29,2741.31,85400
2011-01-31,2790.69,2790.92,2748.54,2751.53,91600
2011-02-01,2798.96,2805.05,2785.3,2795.07,73400
2011-02-09,2774.06,2804.21,2764.87,2778.7,87200
2011-02-10,2818.16,2819.06,2760.18,2769.65,98000
2011-02-11,2827.33,2835.41,2807.6,2815.12,107800
2011-02-14,2899.13,2906.26,2828.57,2828.57,154200
2011-02-15,2899.24,2934.47,2892.64,2900.43,152400
2011-02-16,2923.9,2924.19,2882.55,2893.68,127800
2011-02-17,2926.96,2939.28,2905.03,2929.25,130400
2011-02-18,2899.79,2924.23,2890.26,2924.23,113800
2011-02-21,2932.25,2932.82,2884.19,2886.54,118800
2011-02-22,2855.52,2944.41,2851.62,2941.32,153000
2011-02-23,2862.64,2868.48,2839.2,2844.99,111000
2011-02-24,2878.6,2881.54,2854.56,2861.39,109800
2011-02-25,2878.56,2890.32,2848.65,2876.78,100000
2011-02-28,2905.05,2906.17,2861.82,2880.17,118800
2011-03-01,2918.92,2931.58,2901.55,2906.28,136600
2011-03-02,2913.81,2924.96,2883.57,2905.51,133400
2011-03-03,2902.98,2937.56,2900.76,2918.73,150400
2011-03-04,2942.31,2944.46,2898.08,2902.19,118200
2011-03-07,2996.21,3000.43,2952.72,2952.72,160200
2011-03-08,2999.94,3001.62,2976.6,2996.73,126600
2011-03-09,3002.15,3012.04,2989.34,3002.55,124800
2011-03-10,2957.14,2995.77,2954.37,2995.77,123800
2011-03-11,2933.8,2966.98,2927.68,2942.42,116000
2011-03-14,2937.63,2939.65,2914.46,2923.98,117000
2011-03-15,2896.26,2927.98,2850.95,2927.98,155000
2011-03-16,2930.8,2934.02,2894.25,2894.25,130800
2011-03-17,2897.3,2935.62,2885.65,2906.96,137800
2011-03-18,2906.89,2930.61,2900.87,2920.81,100600
2011-03-21,2909.14,2927.07,2895.15,2913.91,96800
2011-03-22,2919.14,2923.39,2884.75,2917.69,95200
2011-03-23,2948.48,2950.42,2911.63,2919.02,112600
2011-03-24,2946.71,2958.66,2942.13,2949.85,109000
2011-03-25,2977.81,2985.08,2946.7,2948.54,136400
2011-03-28,2984.0,3005.78,2979.2,2985.36,156000
2011-03-29,2958.08,2994.17,2953.54,2979.86,168600
2011-03-30,2955.77,2968.18,2935.75,2955.45,126400
2011-03-31,2928.11,2961.63,2914.38,2954.65,109000
2011-04-01,2967.41,2967.85,2924.39,2932.48,99800
2011-04-06,3001.36,3005.24,2963.9,2964.21,141600
2011-04-07,3007.91,3012.29,2990.31,3003.2,124800
2011-04-08,3030.02,3031.1,2998.34,3005.37,114400
2011-04-11,3022.75,3059.57,3019.89,3037.91,147200
2011-04-12,3021.37,3039.12,3003.45,3012.79,146000
2011-04-13,3050.4,3050.4,2994.47,3006.83,128200
2011-04-14,3042.64,3058.24,3036.73,3049.67,129400
2011-04-15,3050.53,3062.53,3020.16,3036.34,128600
2011-04-18,3057.33,3067.46,3037.19,3040.53,137400
2011-04-19,2999.04,3038.81,2996.22,3038.81,141800
2011-04-20,3007.04,3019.12,2992.67,3005.98,119800
2011-04-21,3026.67,3035.47,3012.54,3021.77,121600
2011-04-22,3010.52,3032.97,3004.47,3025.7,118600
2011-04-25,2964.95,3003.61,2964.64,3003.03,117400
2011-04-26,2938.98,2970.28,2931.5,2956.95,95200
2011-04-27,2925.41,2961.13,2907.66,2946.33,105400
2011-04-28,2887.04,2953.19,2884.84,2937.95,105200
2011-04-29,2911.51,2913.56,2871.01,2886.63,87600
2011-05-03,2932.19,2933.46,2890.23,2911.51,96400
2011-05-04,2866.02,2916.97,2860.07,2916.84,111400
2011-05-05,2872.4,2880.12,2849.91,2854.77,91000
2011-05-06,2863.89,2881.71,2834.46,2842.76,91000
2011-05-09,2872.46,2885.18,2861.42,2868.24,81600
2011-05-10,2890.63,2891.03,2865.1,2876.98,81200
2011-05-11,2883.42,2897.14,2868.35,2890.35,92400
2011-05-12,2844.08,2876.45,2843.1,2864.98,100200
2011-05-13,2871.03,2871.99,2832.25,2846.31,93200
2011-05-16,2849.07,2877.09,2846.31,2864.38,84600
2011-05-17,2852.77,2869.23,2821.2,2846.45,94800
2011-05-18,2872.77,2877.43,2843.68,2846.73,76800
2011-05-19,2859.57,2884.14,2856.83,2879.39,77000
2011-05-20,2858.46,2866.76,2850.45,2858.31,70800
2011-05-23,2774.57,2853.29,2771.12,2853.29,98600
2011-05-24,2767.06,2771.75,2744.78,2766.06,74800
2011-05-25,2741.74,2771.18,2737.33,2764.56,74400
2011-05-26,2736.53,2764.89,2734.54,2755.39,78800
2011-05-27,2709.95,2746.84,2708.55,2739.39,82600
2011-05-30,2706.36,2728.06,2689.21,2704.49,65200
2011-05-31,2743.47,2744.93,2702.09,2707.56,68000
2011-06-01,2743.57,2744.56,2726.5,2737.06,68600
2011-06-02,2705.18,2728.0,2676.54,2715.32,86000
2011-06-03,2728.02,2732.43,2701.25,2701.77,68000
2011-06-07,2744.3,2745.77,2717.31,2720.97,65000
2011-06-08,2750.29,2754.12,2715.25,2742.04,74200
2011-06-09,2703.34,2747.33,2702.7,2743.54,83400
2011-06-10,2705.14,2707.74,2672.32,2696.13,73400
2011-06-13,2700.38,2703.42,2669.4,2687.65,63000
2011-06-14,2730.04,2735.55,2691.67,2696.22,83000
2011-06-15,2705.43,2730.48,2705.07,2717.68,74800
2011-06-16,2664.28,2691.94,2663.12,2685.63,71000
2011-06-17,2642.82,2675.03,2641.39,2661.41,64400
2011-06-20,2621.25,2637.88,2610.99,2635.83,60000
2011-06-21,2646.48,2648.02,2618.81,2628.02,64800
2011-06-22,2649.32,2657.73,2633.47,2648.53,58400
2011-06-23,2688.25,2693.42,2630.34,2640.66,73800
2011-06-24,2746.21,2759.71,2674.3,2678.05,125800
2011-06-27,2758.23,2769.04,2743.5,2746.79,101600
2011-06-28,2759.2,2763.28,2736.4,2759.71,88200
2011-06-29,2728.48,2759.23,2727.25,2757.4,88200
2011-06-30,2762.08,2774.36,2729.99,2729.99,91000
2011-07-01,2759.36,2778.67,2752.97,2767.83,92000
2011-07-04,2812.82,2813.27,2770.94,2770.94,122000
2011-07-05,2816.35,2818.14,2799.11,2812.72,110200
2011-07-06,2810.48,2811.81,2780.73,2811.81,103200
2011-07-07,2794.27,2825.12,2793.89,2813.19,116600
2011-07-08,2797.77,2807.38,2784.12,2797.03,86200
2011-07-11,2802.69,2807.32,2780.67,2789.45,86000
2011-07-12,2754.58,2783.72,2752.19,2783.72,96600
2011-07-13,2795.48,2797.27,2756.03,2756.03,92000
2011-07-14,2810.44,2811.7,2788.98,2798.21,104600
2011-07-15,2820.17,2821.34,2794.16,2803.58,107400
2011-07-18,2816.69,2826.96,2807.11,2821.36,108200
2011-07-19,2796.98,2809.31,2790.69,2804.92,92800
2011-07-20,2794.21,2817.28,2779.38,2810.44,84000
2011-07-21,2765.89,2799.85,2763.42,2795.9,81800
2011-07-22,2770.79,2782.17,2763.8,2769.86,70200
2011-07-25,2688.75,2759.63,2680.75,2759.63,111200
2011-07-26,2703.03,2704.94,2677.12,2685.75,72800
2011-07-27,2723.49,2726.8,2680.43,2690.14,80400
2011-07-28,2708.78,2712.09,2684.66,2701.77,78400
2011-07-29,2701.73,2721.53,2681.27,2706.5,75400
2011-08-01,2703.78,2712.89,2688.53,2697.57,59000
2011-08-02,2679.26,2689.97,2651.28,2689.97,70000
2011-08-03,2678.49,2688.06,2654.36,2659.12,64000
2011-08-04,2684.04,2698.81,2675.53,2683.19,58800
2011-08-05,2626.42,2644.58,2605.14,2620.28,78600
2011-08-08,2526.82,2614.19,2497.92,2599.29,110400
2011-08-09,2526.07,2537.41,2437.68,2468.03,103800
2011-08-10,2549.18,2579.16,2544.95,2562.39,100400
2011-08-11,2581.51,2582.16,2505.01,2508.86,95600
2011-08-12,2593.17,2605.45,2585.85,2593.4,97200
2011-08-15,2626.77,2627.1,2584.41,2598.14,88600
2011-08-16,2608.17,2636.36,2601.5,2627.85,85200
2011-08-17,2601.26,2617.17,2596.04,2603.96,70200
2011-08-18,2559.47,2603.49,2556.86,2601.99,71000
2011-08-19,2534.36,2538.27,2513.75,2519.65,70600
2011-08-22,2515.86,2553.42,2507.78,2534.57,61200
2011-08-23,2554.02,2554.18,2514.95,2524.88,61000
2011-08-24,2541.09,2569.28,2536.26,2562.41,65400
2011-08-25,2615.26,2616.3,2545.05,2546.4,104600
2011-08-26,2612.19,2616.64,2593.24,2602.21,77800
2011-08-29,2576.41,2595.47,2570.84,2595.47,73600
2011-08-30,2566.59,2615.14,2563.69,2592.6,76000
2011-08-31,2567.34,2574.42,2545.1,2566.53,59200
2011-09-01,2556.04,2584.8,2547.85,2569.8,57200
2011-09-02,2528.28,2557.31,2517.62,2551.56,54400
2011-09-05,2478.74,2510.1,2478.2,2510.1,55000
2011-09-06,2470.52,2482.24,2459.54,2465.56,49200
2011-09-07,2516.09,2516.75,2475.22,2480.94,59600
2011-09-08,2498.94,2524.38,2498.11,2523.96,55200
2011-09-09,2497.75,2528.42,2487.15,2506.97,51200
2011-09-13,2471.3,2477.08,2453.8,2467.73,50000
2011-09-14,2484.83,2485.93,2439.37,2478.59,54000
2011-09-15,2479.05,2496.57,2477.65,2482.86,56000
2011-09-16,2482.34,2499.48,2475.76,2490.18,48000
2011-09-19,2437.79,2469.6,2437.17,2469.6,48800
2011-09-20,2447.75,2460.03,2426.7,2433.72,46200
2011-09-21,2512.96,2517.67,2438.85,2450.11,86600
2011-09-22,2443.06,2499.98,2442.46,2491.21,74600
2011-09-23,2433.16,2440.75,2400.14,2411.83,67400
2011-09-26,2393.18,2441.73,2384.64,2416.23,57400
2011-09-27,2415.05,2423.91,2395.16,2410.99,55200
2011-09-28,2392.06,2430.27,2383.4,2427.29,55800
2011-09-29,2365.34,2387.54,2358.57,2378.42,59200
2011-09-30,2359.22,2377.54,2348.22,2368.4,48800
2011-10-10,2344.79,2368.15,2338.69,2363.08,41800
2011-10-11,2348.52,2412.38,2323.41,2401.74,64000
2011-10-12,2420.0,2421.69,2318.63,2335.49,91600
2011-10-13,2438.79,2439.64,2406.28,2412.83,87800
2011-10-14,2431.38,2437.59,2409.29,2429.89,60600
2011-10-17,2440.4,2452.99,2424.73,2434.49,58200
2011-10-18,2383.49,2425.65,2378.67,2423.28,79600
2011-10-19,2377.51,2401.69,2374.42,2387.83,58600
2011-10-20,2331.37,2368.64,2315.9,2365.91,65400
2011-10-21,2317.27,2340.31,2313.78,2330.51,48400
2011-10-24,2370.33,2371.09,2307.15,2322.02,70800
2011-10-25,2409.67,2414.05,2357.39,2366.4,90800
2011-10-26,2427.48,2448.98,2394.73,2398.19,107400
2011-10-27,2435.61,2449.7,2426.31,2432.47,82400
2011-10-28,2473.41,2483.76,2456.18,2462.08,110000
2011-10-31,2468.25,2478.31,2455.21,2470.25,84200
2011-11-01,2470.02,2491.35,2445.53,2450.33,88800
2011-11-02,2504.11,2505.12,2433.72,2437.87,105400
2011-11-03,2508.09,2535.24,2507.3,2510.84,136600
2011-11-04,2528.29,2536.78,2512.9,2525.24,101800
2011-11-07,2509.8,2536.18,2507.61,2518.9,78800
2011-11-08,2503.84,2524.82,2500.02,2514.26,78600
2011-11-09,2524.92,2527.7,2489.02,2512.59,78200
2011-11-10,2479.54,2507.45,2478.14,2498.59,87200
2011-11-11,2481.08,2496.53,2472.76,2483.96,66200
2011-11-14,2528.71,2529.63,2496.33,2498.67,81200
2011-11-15,2529.76,2534.06,2518.7,2525.95,79200
2011-11-16,2466.96,2529.46,2456.86,2529.07,93400
2011-11-17,2463.05,2482.53,2459.17,2467.7,66400
2011-11-18,2416.56,2448.51,2411.04,2448.39,72200
2011-11-21,2415.13,2419.24,2396.09,2416.73,50200
2011-11-22,2412.62,2414.85,2387.83,2400.98,51400
2011-11-23,2395.06,2418.56,2390.65,2415.2,50600
2011-11-24,2397.55,2409.72,2370.7,2379.15,52200
2011-11-25,2380.22,2403.94,2372.62,2393.33,45400
2011-11-28,2383.03,2396.83,2372.16,2383.89,46000
2011-11-29,2412.39,2413.33,2388.2,2398.99,55200
2011-11-30,2333.41,2407.33,2319.44,2406.33,76600
2011-12-01,2386.86,2423.56,2376.92,2392.49,98600
2011-12-02,2360.66,2378.3,2344.85,2374.9,59800
2011-12-05,2333.23,2363.13,2327.61,2363.11,52200
2011-12-06,2325.91,2331.89,2310.16,2326.66,46000
2011-12-07,2332.73,2339.85,2317.81,2325.56,41600
2011-12-08,2329.82,2346.65,2302.64,2329.91,51400
2011-12-09,2315.27,2331.26,2309.46,2315.51,40000
2011-12-12,2291.54,2315.81,2290.26,2312.15,39600
2011-12-13,2248.59,2285.81,2245.87,2283.22,58600
2011-12-14,2228.52,2256.74,2224.73,2241.39,44000
2011-12-15,2180.9,2216.91,2179.47,2215.79,56800
2011-12-16,2224.84,2225.54,2170.75,2179.51,57200
2011-12-19,2218.24,2221.45,2164.89,2208.07,57800
2011-12-20,2215.93,2239.86,2206.52,2209.7,52800
2011-12-21,2191.15,2237.47,2188.71,2230.18,50800
2011-12-22,2186.3,2201.59,2149.42,2178.57,59000
2011-12-23,2204.78,2219.79,2178.14,2183.91,52400
2011-12-26,2190.11,2213.45,2186.07,2193.66,43600
2011-12-27,2166.21,2196.97,2162.72,2186.71,45800
2011-12-28,2170.01,2170.67,2134.02,2157.65,49600
2011-12-29,2173.56,2181.96,2157.11,2161.18,44800
2011-12-30,2199.42,2200.99,2177.52,2177.52,52000
2012-01-04,2169.39,2217.52,2168.64,2212.0,49200
2012-01-05,2148.45,2183.4,2145.56,2160.9,58800
2012-01-06,2163.4,2164.32,2132.63,2148.15,50600
2012-01-09,2225.89,2226.22,2148.45,2164.74,76800
2012-01-10,2285.74,2288.63,2218.27,2221.83,109600
2012-01-11,2276.05,2290.64,2265.19,2282.91,84400
2012-01-12,2275.01,2295.22,2265.26,2268.74,71600
2012-01-13,2244.58,2281.53,2225.74,2277.08,71400
2012-01-16,2206.19,2241.26,2206.04,2230.43,45800
2012-01-17,2298.38,2298.38,2196.12,2206.53,87800
2012-01-18,2266.38,2311.58,2257.9,2298.83,90000
2012-01-19,2296.07,2305.71,2259.34,2266.08,72400
2012-01-20,2319.12,2322.89,2293.89,2300.5,70000
2012-01-30,2285.04,2324.49,2284.29,2324.49,58400
2012-01-31,2292.61,2296.39,2277.06,2285.95,48800
2012-02-01,2268.08,2305.86,2263.34,2288.07,53600
2012-02-02,2312.56,2312.56,2268.69,2273.85,63400
2012-02-03,2330.41,2336.27,2300.98,2306.66,79000
2012-02-06,2331.14,2341.57,2317.42,2334.25,75800
2012-02-07,2291.9,2319.71,2278.82,2319.42,67400
2012-02-08,2347.53,2350.97,2286.82,2291.81,87200
2012-02-09,2349.59,2363.61,2333.94,2344.22,98000
2012-02-10,2351.98,2368.98,2339.89,2342.01,96600
2012-02-13,2351.85,2365.34,2325.03,2332.05,86200
2012-02-14,2344.77,2352.47,2332.25,2348.88,73200
2012-02-15,2366.7,2374.28,2335.1,2340.46,98800
2012-02-16,2356.86,2373.8,2342.07,2363.9,95000
2012-02-17,2357.18,2372.51,2344.76,2366.63,72000
2012-02-20,2363.6,2388.01,2362.01,2383.69,89000
2012-02-21,2381.43,2382.15,2345.05,2365.49,79400
2012-02-22,2403.59,2404.44,2374.03,2380.5,118600
2012-02-23,2409.55,2416.8,2396.71,2401.74,112600
2012-02-24,2439.63,2439.98,2405.27,2410.88,135000
2012-02-27,2447.06,2478.38,2444.63,2447.41,158000
2012-02-28,2451.86,2458.65,2431.83,2440.91,118400
2012-02-29,2428.49,2453.07,2426.33,2446.23,95600
2012-03-01,2426.11,2437.87,2418.33,2418.79,75000
2012-03-02,2460.69,2461.12,2430.1,2430.1,103200
2012-03-05,2445.0,2469.84,2442.11,2464.85,112600
2012-03-06,2410.45,2442.0,2406.06,2439.78,103800
2012-03-07,2394.79,2413.7,2388.52,2391.2,94800
2012-03-08,2420.28,2426.7,2401.1,2401.1,96800
2012-03-09,2439.46,2440.51,2414.97,2425.89,100600
2012-03-12,2434.86,2440.86,2420.84,2438.55,106200
2012-03-13,2455.79,2457.22,2428.61,2432.84,104600
2012-03-14,2391.23,2476.22,2382.84,2464.92,179800
2012-03-15,2373.77,2403.74,2366.02,2388.06,120000
2012-03-16,2404.74,2406.15,2368.31,2377.76,103600
2012-03-19,2410.18,2412.34,2383.67,2401.22,102200
2012-03-20,2376.84,2407.54,2376.03,2407.54,98000
2012-03-21,2378.2,2396.72,2361.22,2384.71,95600
2012-03-22,2375.77,2386.1,2364.13,2376.99,79400
2012-03-23,2349.54,2371.26,2342.12,2369.08,76800
2012-03-26,2350.6,2358.0,2339.14,2349.09,55400
2012-03-27,2347.18,2363.77,2344.3,2358.54,60800
2012-03-28,2284.88,2341.42,2281.43,2341.0,83600
2012-03-29,2252.16,2280.96,2242.34,2276.74,74200
2012-03-30,2262.79,2266.21,2246.25,2256.04,62000
2012-04-05,2302.24,2303.82,2251.39,2258.03,80200
2012-04-06,2306.55,2309.64,2291.56,2299.05,72200
2012-04-09,2285.78,2304.65,2284.44,2300.05,59800
2012-04-10,2305.86,2306.39,2258.85,2281.02,67400
2012-04-11,2308.93,2319.05,2280.03,2286.72,75200
2012-04-12,2350.86,2351.05,2307.84,2310.48,97600
2012-04-13,2359.16,2369.7,2346.94,2351.51,98800
2012-04-16,2357.03,2364.11,2342.2,2346.31,85400
2012-04-17,2334.99,2363.01,2333.34,2355.37,84600
2012-04-18,2380.85,2383.64,2337.86,2341.14,108600
2012-04-19,2378.63,2386.98,2369.46,2378.63,94200
2012-04-20,2406.86,2407.29,2372.13,2374.66,115600
2012-04-23,2388.59,2411.51,2383.07,2403.52,123000
2012-04-24,2388.83,2415.75,2350.4,2380.24,133800
2012-04-25,2406.81,2411.42,2376.62,2382.21,131000
2012-04-26,2404.7,2414.75,2393.26,2408.56,115600
2012-04-27,2396.32,2408.42,2393.87,2402.43,91200
2012-05-02,2438.44,2446.35,2407.79,2421.08,128000
2012-05-03,2440.08,2441.95,2427.73,2433.59,102200
2012-05-04,2452.01,2453.73,2427.97,2437.47,102200
2012-05-07,2451.95,2451.95,2432.74,2441.76,108800
2012-05-08,2448.88,2451.6,2431.02,2451.57,104800
2012-05-09,2408.59,2432.47,2407.51,2432.47,98000
2012-05-10,2410.23,2419.12,2402.2,2409.95,81600
2012-05-11,2394.98,2415.98,2393.38,2406.07,74800
2012-05-14,2380.73,2411.27,2377.98,2408.26,90600
2012-05-15,2374.84,2376.59,2354.61,2367.08,78000
2012-05-16,2346.19,2372.03,2344.5,2369.29,76800
2012-05-17,2378.89,2383.31,2342.35,2347.18,86800
2012-05-18,2344.52,2369.6,2338.24,2364.9,89600
2012-05-21,2348.3,2360.39,2330.32,2343.57,74800
2012-05-22,2373.31,2374.06,2354.87,2355.73,76800
2012-05-23,2363.44,2378.08,2350.55,2369.26,84200
2012-05-24,2350.97,2373.06,2344.58,2359.68,79200
2012-05-25,2333.55,2355.81,2327.41,2350.54,74000
2012-05-28,2361.37,2361.74,2309.07,2325.32,95000
2012-05-29,2389.64,2393.28,2358.37,2361.0,117200
2012-05-30,2384.67,2391.69,2378.13,2385.39,89800
2012-05-31,2372.23,2382.99,2362.31,2370.01,77800
2012-06-01,2373.44,2388.09,2365.44,2373.22,77000
2012-06-04,2308.55,2348.2,2308.23,2346.98,90200
2012-06-05,2311.92,2323.3,2304.05,2313.74,66000
2012-06-06,2309.55,2323.11,2301.03,2315.56,58600
2012-06-07,2293.13,2328.67,2288.67,2324.67,60200
2012-06-08,2281.45,2306.88,2276.71,2306.22,68000
2012-06-11,2305.86,2311.77,2278.16,2282.89,64200
2012-06-12,2289.79,2298.95,2280.95,2295.07,60000
2012-06-13,2318.92,2319.71,2284.65,2289.71,78400
2012-06-14,2295.95,2314.58,2293.06,2306.78,71600
2012-06-15,2306.85,2314.24,2283.4,2299.78,68600
2012-06-18,2316.05,2325.05,2309.71,2313.53,60600
2012-06-19,2300.79,2313.46,2298.39,2313.46,60200
2012-06-20,2292.88,2304.46,2291.54,2300.41,54200
2012-06-21,2260.88,2288.45,2253.79,2288.45,59000
2012-06-25,2224.11,2253.51,2223.05,2253.51,59800
2012-06-26,2222.07,2229.24,2203.94,2214.65,53000
2012-06-27,2216.93,2233.54,2213.32,2219.94,51000
2012-06-28,2195.84,2224.16,2195.35,2220.24,54200
2012-06-29,2225.43,2226.49,2188.72,2190.57,61400
2012-07-02,2226.11,2234.87,2215.36,2234.32,62200
2012-07-03,2229.19,2244.83,2219.05,2225.57,62800
2012-07-04,2227.31,2239.27,2219.45,2233.33,55200
2012-07-05,2201.35,2218.22,2192.65,2218.22,58000
2012-07-06,2223.58,2227.47,2185.52,2203.73,76600
2012-07-09,2170.81,2216.7,2168.61,2210.71,75200
2012-07-10,2164.44,2178.2,2156.73,2166.95,59000
2012-07-11,2175.38,2176.49,2156.6,2160.02,58600
2012-07-12,2185.49,2197.04,2152.68,2172.06,82200
2012-07-13,2185.9,2198.66,2177.92,2180.17,57600
2012-07-16,2147.96,2188.06,2146.15,2187.89,67400
2012-07-17,2161.19,2165.33,2141.48,2142.43,55200
2012-07-18,2169.1,2170.3,2138.79,2159.86,66600
2012-07-19,2184.84,2197.79,2159.94,2164.27,79400
2012-07-20,2168.64,2185.73,2162.06,2180.01,64400
2012-07-23,2141.4,2154.17,2135.56,2154.17,55600
2012-07-24,2146.59,2158.95,2131.01,2132.32,54400
2012-07-25,2136.15,2151.45,2132.83,2141.04,48600
2012-07-26,2126.0,2147.66,2124.16,2134.99,52800
2012-07-27,2128.76,2139.15,2120.63,2132.01,52000
2012-07-30,2109.91,2137.74,2107.63,2128.16,52000
2012-07-31,2103.64,2116.9,2100.25,2109.32,53400
2012-08-01,2123.36,2130.71,2101.71,2101.72,53800
2012-08-02,2111.18,2126.46,2103.5,2120.15,53400
